2020-08-13_20,0.21
2020-09-13_11,0.25
2020-09-13_12,0.24
2020-09-13_13,0.24
2020-09-13_14,0.22
2020-09-13_15,0.25
2020-09-13_16,0.28
2020-09-13_17,0.26
2020-09-13_18,0.26
2020-09-13_19,0.26
2020-09-13_20,0.25
2020-09-13_21,0.25
2020-09-13_22,0.25
2020-09-13_23,0.25
2020-09-14_00,0.29
2020-09-14_01,0.3
2020-09-14_02,0.19
2020-09-14_03,0.21
2020-09-14_04,0.22
2020-09-14_05,0.29
2020-09-14_06,0.27
2020-09-14_07,0.22
2020-09-14_08,0.23
2020-09-14_09,0.26
2020-09-14_10,0.28
2020-09-14_11,0.23
2020-09-14_12,0.25
2020-09-14_13,0.27
2020-09-14_14,0.29
2020-09-14_15,0.25
2020-09-14_16,0.27
2020-09-14_17,0.28
2020-09-14_18,0.24
2020-09-14_19,0.26
2020-09-14_20,0.25
2020-09-14_21,0.24
2020-09-14_22,0.23
2020-09-14_23,0.27
2020-09-15_00,0.29
2020-09-15_01,0.23
2020-09-15_02,0.24
2020-09-15_03,0.27
2020-09-15_04,0.26
2020-09-15_05,0.24
2020-09-15_06,0.24
2020-09-15_07,0.27
2020-09-15_08,0.24
2020-09-15_09,0.27
2020-09-15_10,0.27
2020-09-15_11,0.27
2020-09-15_12,0.24
2020-09-15_13,0.23
2020-09-15_14,0.22
2020-09-15_15,0.22
2020-09-15_16,0.26
2020-09-15_17,0.27
2020-09-15_18,0.27
2020-09-15_19,0.25
2020-09-15_20,0.23
2020-09-15_21,0.18
2020-09-15_22,0.23
2020-09-15_23,0.22
2020-09-16_00,0.27
2020-09-16_01,0.24
2020-09-16_02,0.24
2020-09-16_03,0.28
2020-09-16_04,0.28
2020-09-16_05,0.26
2020-09-16_06,0.23
2020-09-16_07,0.24
2020-09-16_08,0.26
2020-09-16_09,0.28
2020-09-16_10,0.31
2020-09-16_11,0.32
2020-09-16_12,0.33
2020-09-16_13,0.3
2020-09-16_14,0.27
2020-09-16_15,0.26
2020-09-16_16,0.25
2020-09-16_17,0.26
2020-09-16_18,0.26
2020-09-16_19,0.23
2020-09-16_20,0.22
2020-09-16_21,0.22
2020-09-16_22,0.17
2020-09-16_23,0.21
2020-09-17_00,0.22
2020-09-17_01,0.19
2020-09-17_02,0.19
2020-09-17_03,0.21
2020-09-17_04,0.24
2020-09-17_05,0.25
2020-09-17_06,0.26
2020-09-17_07,0.25
2020-09-17_08,0.23
2020-09-17_09,0.29
2020-09-17_10,0.25
2020-09-17_11,0.28
2020-09-17_12,0.26
2020-09-17_13,0.24
2020-09-17_14,0.26
2020-09-17_15,0.3
2020-09-17_16,0.26
2020-09-17_17,0.29
2020-09-17_18,0.23
2020-09-17_19,0.23
2020-09-17_20,0.22
2020-09-17_21,0.19
2020-09-17_22,0.18
2020-09-17_23,0.21
2020-09-18_00,0.23
2020-09-18_01,0.23
2020-09-18_02,0.23
2020-09-18_03,0.24
2020-09-18_04,0.24
2020-09-18_05,0.25
2020-09-18_06,0.23
2020-09-18_07,0.35
2020-09-18_08,0.28
2020-09-18_09,0.25
2020-09-18_10,0.29
2020-09-18_11,0.23
2020-09-18_12,0.25
2020-09-18_13,0.23
2020-09-18_14,0.24
2020-09-18_15,0.22
2020-09-18_16,0.24
2020-09-18_17,0.19
2020-09-18_18,0.19
2020-09-18_19,0.2
2020-09-18_20,0.24
2020-09-18_21,0.25
2020-09-18_22,0.22
2020-09-18_23,0.22
2020-09-19_00,0.25
2020-09-19_01,0.23
2020-09-19_02,0.34
2020-09-19_03,0.27
2020-09-19_04,0.32
2020-09-19_05,0.31
2020-09-19_06,0.24
2020-09-19_07,0.29
2020-09-19_08,0.24
2020-09-19_09,0.21
2020-09-19_10,0.23
2020-09-19_11,0.34
2020-09-19_12,0.4
2020-09-19_13,0.42
2020-09-19_14,0.45
2020-09-19_15,0.46
2020-09-19_16,0.41
2020-09-19_17,0.39
2020-09-19_18,0.31
2020-09-19_19,0.28
2020-09-19_20,0.31
2020-09-19_21,0.33
2020-09-19_22,0.32
2020-09-19_23,0.3
2020-09-20_00,0.31
2020-09-20_01,0.33
2020-09-20_02,0.36
2020-09-20_03,0.44
2020-09-20_04,0.4
2020-09-20_05,0.44
2020-09-20_06,0.4
2020-09-20_07,0.38
2020-09-20_08,0.35
2020-09-20_09,0.35
2020-09-20_10,0.34
2020-09-20_11,0.37
2020-09-20_12,0.28
2020-09-20_13,0.28
2020-09-20_14,0.28
2020-09-20_15,0.24
2020-09-20_16,0.24
2020-09-20_17,0.26
2020-09-20_18,0.24
2020-09-20_19,0.23
2020-09-20_20,0.3
2020-09-20_21,0.24
2020-09-20_22,0.2
2020-09-20_23,0.23
2020-09-21_00,0.26
2020-09-21_01,0.17
2020-09-21_02,0.19
2020-09-21_03,0.26
2020-09-21_04,0.28
2020-09-21_05,0.21
2020-09-21_06,0.26
2020-09-21_07,0.26
2020-09-21_08,0.29
2020-09-21_09,0.23
2020-09-21_10,0.3
2020-09-21_11,0.28
2020-09-21_12,0.25
2020-09-21_13,0.26
2020-09-21_14,0.19
2020-09-21_15,0.21
2020-09-21_16,0.29
2020-09-21_17,0.28
2020-09-21_18,0.3
2020-09-21_19,0.24
2020-09-21_20,0.18
2020-09-21_21,0.16
2020-09-21_22,0.2
2020-09-21_23,0.19
2020-09-22_00,0.23
2020-09-22_01,0.21
2020-09-22_02,0.24
2020-09-22_03,0.2
2020-09-22_04,0.23
2020-09-22_05,0.24
2020-09-22_06,0.21
2020-09-22_07,0.22
2020-09-22_08,0.21
2020-09-22_09,0.23
2020-09-22_10,0.23
2020-09-22_11,0.24
2020-09-22_12,0.25
2020-09-22_13,0.24
2020-09-22_14,0.26
2020-09-22_15,0.24
2020-09-22_16,0.24
2020-09-22_17,0.22
2020-09-22_18,0.24
2020-09-22_19,0.22
2020-09-22_20,0.25
2020-09-22_21,0.22
2020-09-22_22,0.24
2020-09-22_23,0.22
2020-09-23_00,0.15
2020-09-23_01,0.2
2020-09-23_02,0.23
2020-09-23_03,0.21
2020-09-23_04,0.19
2020-09-23_05,0.21
2020-09-23_06,0.22
2020-09-23_07,0.2
2020-09-23_08,0.24
2020-09-23_09,0.24
2020-09-23_10,0.25
2020-09-23_11,0.27
2020-09-23_12,0.24
2020-09-23_13,0.28
2020-09-23_14,0.27
2020-09-23_15,0.27
2020-09-23_16,0.25
2020-09-23_17,0.25
2020-09-23_18,0.25
2020-09-23_19,0.17
2020-09-23_20,0.26
2020-09-23_21,0.28
2020-09-23_22,0.19
2020-09-23_23,0.19
2020-09-24_00,0.2
2020-09-24_01,0.29
2020-09-24_02,0.29
2020-09-24_03,0.3
2020-09-24_04,0.3
2020-09-24_05,0.28
2020-09-24_06,0.25
2020-09-24_07,0.26
2020-09-24_08,0.26
2020-09-24_09,0.27
2020-09-24_10,0.28
2020-09-24_11,0.3
2020-09-24_12,0.29
2020-09-24_13,0.33
2020-09-24_14,0.35
2020-09-24_15,0.33
2020-09-24_16,0.32
2020-09-24_17,0.29
2020-09-24_18,0.28
2020-09-24_19,0.24
2020-09-24_20,0.25
2020-09-24_21,0.2
2020-09-24_22,0.29
2020-09-24_23,0.22
2020-09-25_00,0.27
2020-09-25_01,0.25
2020-09-25_02,0.29
2020-09-25_03,0.25
2020-09-25_04,0.28
2020-09-25_05,0.29
2020-09-25_06,0.24
2020-09-25_07,0.27
2020-09-25_08,0.26
2020-09-25_09,0.26
2020-09-25_10,0.22
2020-09-25_11,0.24
2020-09-25_12,0.29
2020-09-25_13,0.31
2020-09-25_14,0.24
2020-09-25_15,0.27
2020-09-25_16,0.3
2020-09-25_17,0.31
2020-09-25_18,0.3
2020-09-25_19,0.28
2020-09-25_20,0.27
2020-09-25_21,0.29
2020-09-25_22,0.26
2020-09-25_23,0.33
2020-09-26_00,0.27
2020-09-26_01,0.26
2020-09-26_02,0.26
2020-09-26_03,0.26
2020-09-26_04,0.26
2020-09-26_05,0.23
2020-09-26_06,0.25
2020-09-26_07,0.27
2020-09-26_08,0.25
2020-09-26_09,0.3
2020-09-26_10,0.28
2020-09-26_11,0.27
2020-09-26_12,0.25
2020-09-26_13,0.23
2020-09-26_14,0.26
2020-09-26_15,0.27
2020-09-26_16,0.25
2020-09-26_17,0.2
2020-09-26_18,0.28
2020-09-26_19,0.22
2020-09-26_20,0.18
2020-09-26_21,0.24
2020-09-26_22,0.24
2020-09-26_23,0.28
2020-09-27_00,0.33
2020-09-27_01,0.28
2020-09-27_02,0.24
2020-09-27_03,0.41
2020-09-27_04,0.26
2020-09-27_05,0.35
2020-09-27_06,0.26
2020-09-27_07,0.21
2020-09-27_08,0.18
2020-09-27_09,0.23
2020-09-27_10,0.25
2020-09-27_11,0.23
2020-09-27_12,0.22
2020-09-27_13,0.22
2020-09-27_14,0.23
2020-09-27_15,0.23
2020-09-27_16,0.23
2020-09-27_17,0.23
2020-09-27_18,0.24
2020-09-27_19,0.21
2020-09-27_20,0.21
2020-09-27_21,0.23
2020-09-27_22,0.19
2020-09-27_23,0.21
2020-09-28_00,0.24
2020-09-28_01,0.2
2020-09-28_02,0.18
2020-09-28_03,0.16
2020-09-28_04,0.15
2020-09-28_05,0.2
2020-09-28_06,0.2
2020-09-28_07,0.25
2020-09-28_08,0.26
2020-09-28_09,0.27
2020-09-28_10,0.29
2020-09-28_11,0.37
2020-09-28_12,0.36
2020-09-28_13,0.37
2020-09-28_14,0.32
2020-09-28_15,0.31
2020-09-28_16,0.29
2020-09-28_17,0.28
2020-09-28_18,0.27
2020-09-28_19,0.25
2020-09-28_20,0.26
2020-09-28_21,0.26
2020-09-28_22,0.28
2020-09-28_23,0.27
2020-09-29_00,0.25
2020-09-29_01,0.22
2020-09-29_02,0.31
2020-09-29_03,0.3
2020-09-29_04,0.23
2020-09-29_05,0.27
2020-09-29_06,0.28
2020-09-29_07,0.26
2020-09-29_08,0.26
2020-09-29_09,0.19
2020-09-29_10,0.26
2020-09-29_11,0.24
2020-09-29_12,0.25
2020-09-29_13,0.24
2020-09-29_14,0.23
2020-09-29_15,0.27
2020-09-29_16,0.25
2020-09-29_17,0.27
2020-09-29_18,0.26
2020-09-29_19,0.23
2020-09-29_20,0.23
2020-09-29_21,0.23
2020-09-29_22,0.19
2020-09-29_23,0.21
2020-09-30_00,0.17
2020-09-30_01,0.18
2020-09-30_02,0.25
2020-09-30_03,0.22
2020-09-30_04,0.22
2020-09-30_05,0.24
2020-09-30_06,0.24
2020-09-30_07,0.26
2020-09-30_08,0.27
2020-09-30_09,0.3
2020-09-30_10,0.26
2020-09-30_11,0.25
2020-09-30_12,0.22
2020-09-30_13,0.23
2020-09-30_14,0.26
2020-09-30_15,0.25
2020-09-30_16,0.21
2020-09-30_17,0.19
2020-09-30_18,0.25
2020-09-30_19,0.18
2020-09-30_20,0.22
2020-09-30_21,0.19
2020-09-30_22,0.22
2020-09-30_23,0.25
2020-10-01_00,0.26
2020-10-01_01,0.23
2020-10-01_02,0.23
2020-10-01_03,0.2
2020-10-01_04,0.22
2020-10-01_05,0.24
2020-10-01_06,0.24
2020-10-01_07,0.27
2020-10-01_08,0.28
2020-10-01_09,0.33
2020-10-01_10,0.41
2020-10-01_11,0.38
2020-10-01_12,0.35
2020-10-01_13,0.31
2020-10-01_14,0.31
2020-10-01_15,0.37
2020-10-01_16,0.3
2020-10-01_17,0.33
2020-10-01_18,0.38
2020-10-01_19,0.37
2020-10-01_20,0.34
2020-10-01_21,0.26
2020-10-01_22,0.26
2020-10-01_23,0.3
2020-10-02_00,0.32
2020-10-02_01,0.31
2020-10-02_02,0.39
2020-10-02_03,0.32
2020-10-02_04,0.35
2020-10-02_05,0.38
2020-10-02_06,0.38
2020-10-02_07,0.38
2020-10-02_08,0.29
2020-10-02_09,0.35
2020-10-02_10,0.35
2020-10-02_11,0.34
2020-10-02_12,0.34
2020-10-02_13,0.23
2020-10-02_14,0.27
2020-10-02_15,0.2
2020-10-02_16,0.14
2020-10-02_17,0.21
2020-10-02_18,0.23
2020-10-02_19,0.23
2020-10-02_20,0.22
2020-10-02_21,0.24
2020-10-02_22,0.29
2020-10-02_23,0.29
2020-10-03_00,0.29
2020-10-03_01,0.2
2020-10-03_02,0.34
2020-10-03_03,0.35
2020-10-03_04,0.33
2020-10-03_05,0.33
2020-10-03_06,0.3
2020-10-03_07,0.29
2020-10-03_08,0.25
2020-10-03_09,0.25
2020-10-03_10,0.23
2020-10-03_11,0.33
2020-10-03_12,0.31
2020-10-03_13,0.29
2020-10-03_14,0.29
2020-10-03_15,0.3
2020-10-03_16,0.28
2020-10-03_17,0.27
2020-10-03_18,0.29
2020-10-03_19,0.28
2020-10-03_20,0.31
2020-10-03_21,0.31
2020-10-03_22,0.27
2020-10-03_23,0.2
2020-10-04_00,0.26
2020-10-04_01,0.29
2020-10-04_02,0.31
2020-10-04_03,0.34
2020-10-04_04,0.3
2020-10-04_05,0.31
2020-10-04_06,0.28
2020-10-04_07,0.29
2020-10-04_08,0.25
2020-10-04_09,0.26
2020-10-04_10,0.22
2020-10-04_11,0.24
2020-10-04_12,0.25
2020-10-04_13,0.25
2020-10-04_14,0.26
2020-10-04_15,0.27
2020-10-04_16,0.24
2020-10-04_17,0.28
2020-10-04_18,0.28
2020-10-04_19,0.25
2020-10-04_20,0.23
2020-10-04_21,0.21
2020-10-04_22,0.2
2020-10-04_23,0.25
2020-10-05_00,0.27
2020-10-05_01,0.26
2020-10-05_02,0.31
2020-10-05_03,0.33
2020-10-05_04,0.34
2020-10-05_05,0.31
2020-10-05_06,0.32
2020-10-05_07,0.28
2020-10-05_08,0.26
2020-10-05_09,0.31
2020-10-05_10,0.32
2020-10-05_11,0.31
2020-10-05_12,0.32
2020-10-05_13,0.29
2020-10-05_14,0.32
2020-10-05_15,0.3
2020-10-05_16,0.31
2020-10-05_17,0.31
2020-10-05_18,0.27
2020-10-05_19,0.25
2020-10-05_20,0.27
2020-10-05_21,0.28
2020-10-05_22,0.27
2020-10-05_23,0.27
2020-10-06_00,0.29
2020-10-06_01,0.3
2020-10-06_02,0.29
2020-10-06_03,0.32
2020-10-06_04,0.31
2020-10-06_05,0.29
2020-10-06_06,0.29
2020-10-06_07,0.29
2020-10-06_08,0.28
2020-10-06_09,0.32
2020-10-06_10,0.31
2020-10-06_11,0.33
2020-10-06_12,0.37
2020-10-06_13,0.34
2020-10-06_14,0.31
2020-10-06_15,0.26
2020-10-06_16,0.22
2020-10-06_17,0.22
2020-10-06_18,0.29
2020-10-06_19,0.26
2020-10-06_20,0.25
2020-10-06_21,0.26
2020-10-06_22,0.13
2020-10-06_23,0.2
2020-10-07_00,0.19
2020-10-07_01,0.21
2020-10-07_02,0.19
2020-10-07_03,0.23
2020-10-07_04,0.23
2020-10-07_05,0.23
2020-10-07_06,0.25
2020-10-07_07,0.26
2020-10-07_08,0.28
2020-10-07_09,0.28
2020-10-07_10,0.23
2020-10-07_11,0.24
2020-10-07_12,0.18
2020-10-07_13,0.23
2020-10-07_14,0.26
2020-10-07_15,0.22
2020-10-07_16,0.23
2020-10-07_17,0.24
2020-10-07_18,0.25
2020-10-07_19,0.22
2020-10-07_20,-0.11
2020-10-07_21,0.06
2020-10-07_22,0.13
2020-10-07_23,0.16
2020-10-08_00,0.26
2020-10-08_01,0.26
2020-10-08_02,0.24
2020-10-08_03,0.24
2020-10-08_04,0.28
2020-10-08_05,0.22
2020-10-08_06,0.21
2020-10-08_07,0.23
2020-10-08_08,0.25
2020-10-08_09,0.24
2020-10-08_10,0.3
2020-10-08_11,0.26
2020-10-08_12,0.26
2020-10-08_13,0.26
2020-10-08_14,0.25
2020-10-08_15,0.27
2020-10-08_16,0.26
2020-10-08_17,0.24
2020-10-08_18,0.24
2020-10-08_19,0.29
2020-10-08_20,0.21
2020-10-08_21,0.23
2020-10-08_22,0.26
2020-10-08_23,0.24
2020-10-09_00,0.27
2020-10-09_01,0.29
2020-10-09_02,0.29
2020-10-09_03,0.29
2020-10-09_04,0.29
2020-10-09_05,0.27
2020-10-09_06,0.3
2020-10-09_07,0.22
2020-10-09_08,0.22
2020-10-09_09,0.33
2020-10-09_10,0.3
2020-10-09_11,0.26
2020-10-09_12,0.31
2020-10-09_13,0.25
2020-10-09_14,0.23
2020-10-09_15,0.25
2020-10-09_16,0.25
2020-10-09_17,0.25
2020-10-09_18,0.24
2020-10-09_19,0.25
2020-10-09_20,0.25
2020-10-09_21,0.24
2020-10-09_22,0.26
2020-10-09_23,0.25
2020-10-10_00,0.26
2020-10-10_01,0.22
2020-10-10_02,0.25
2020-10-10_03,0.21
2020-10-10_04,0.24
2020-10-10_05,0.28
2020-10-10_06,0.32
2020-10-10_07,0.32
2020-10-10_08,0.34
2020-10-10_09,0.33
2020-10-10_10,0.31
2020-10-10_11,0.33
2020-10-10_12,0.28
2020-10-10_13,0.28
2020-10-10_14,0.28
2020-10-10_15,0.28
2020-10-10_16,0.28
2020-10-10_17,0.26
2020-10-10_18,0.23
2020-10-10_19,0.24
2020-10-10_20,0.26
2020-10-10_21,0.23
2020-10-10_22,0.18
2020-10-10_23,0.2
2020-10-11_00,0.23
2020-10-11_01,0.18
2020-10-11_02,0.23
2020-10-11_03,0.22
2020-10-11_04,0.23
2020-10-11_05,0.19
2020-10-11_06,0.24
2020-10-11_07,0.24
2020-10-11_08,0.24
2020-10-11_09,0.24
2020-10-11_10,0.24
2020-10-11_11,0.28
2020-10-11_12,0.21
2020-10-11_13,0.22
2020-10-11_14,0.24
2020-10-11_15,0.25
2020-10-11_16,0.24
2020-10-11_17,0.25
2020-10-11_18,0.24
2020-10-11_19,0.24
2020-10-11_20,0.23
2020-10-11_21,0.25
2020-10-11_22,0.19
2020-10-11_23,0.22
2020-10-12_00,0.24
2020-10-12_01,0.21
2020-10-12_02,0.2
2020-10-12_03,0.25
2020-10-12_04,0.26
2020-10-12_05,0.3
2020-10-12_06,0.29
2020-10-12_07,0.28
2020-10-12_08,0.28
2020-10-12_09,0.28
2020-10-12_10,0.25
2020-10-12_11,0.28
2020-10-12_12,0.27
2020-10-12_13,0.26
2020-10-12_14,0.28
2020-10-12_15,0.34
2020-10-12_16,0.27
2020-10-12_17,0.28
2020-10-12_18,0.25
2020-10-12_19,0.28
2020-10-12_20,0.21
2020-10-12_21,0.25
2020-10-12_22,0.25
2020-10-12_23,0.24
2020-10-13_00,0.3
2020-10-13_01,0.29
2020-10-13_02,0.27
2020-10-13_03,0.37
2020-10-13_04,0.24
2020-10-13_05,0.24
2020-10-13_06,0.25
2020-10-13_07,0.25
2020-10-13_08,0.24
2020-10-13_09,0.26
2020-10-13_10,0.25
2020-10-13_11,0.24
2020-10-13_12,0.26
2020-10-13_13,0.25
2020-10-13_14,0.27
2020-10-13_15,0.29
2020-10-13_16,0.28
2020-10-13_17,0.25
2020-10-13_18,0.27
2020-10-13_19,0.24
2020-10-13_20,0.24
2020-10-13_21,0.24
2020-10-13_22,0.22
2020-10-13_23,0.24
2020-10-14_00,0.25
2020-10-14_01,0.22
2020-10-14_02,0.26
